mineID,lat,lon,HQboost,fullrate,rawrate,techfactor,name,builddate,lastmaintenance,condition,resourceName,resourceID,lastenemyaction,def1,def2,def3,attackpenalty,attackcount,attacklost,quality,qualityInclTU
5,-25.650634,-56.987522,1,456.0,456.0,1.0000,"Mina de grava",1630765801,1640267063,0.958852,Grava,3,1630765801,200,5,2,1,0,0,0.8414,0.8414
5,-25.650929,-56.987627,1,405.0,405.0,1.0000,"Mina de grava",1630765827,1640264771,0.957791,Grava,3,1630765827,200,5,2,1,0,0,0.7473,0.7473
5,-25.651182,-56.987709,1,344.0,344.0,1.0000,"Mina de grava",1630765849,1640086255,0.875145,Grava,3,1630765849,200,5,2,1,0,0,0.6347,0.6347
5,-25.650545,-56.995910,1,439.0,439.0,1.0000,"Mina de grava",1630766111,1640267324,0.958973,Grava,3,1630766111,200,5,2,1,0,0,0.8100,0.8100
5,-25.644095,-57.019165,1,331.0,331.0,1.0000,"Mina de grava",1630766290,1640016368,0.842790,Grava,3,1630766290,200,5,2,1,0,0,0.6107,0.6107
5,-25.620702,-57.153416,1,388.0,388.0,1.0000,"Mina de grava",1630767995,1640264395,0.957617,Grava,3,1630767995,200,5,2,1,0,0,0.7159,0.7159
5,-25.620360,-57.153754,1,484.0,484.0,1.0000,"Mina de grava",1630768001,1640266609,0.958642,Grava,3,1630768001,200,5,2,1,0,0,0.8930,0.8930
5,-25.620120,-57.153990,1,490.0,490.0,1.0000,"Mina de grava",1630768007,1640266114,0.958413,Grava,3,1630768007,200,5,2,1,0,0,0.9041,0.9041
5,-25.619706,-57.154394,1,399.0,399.0,1.0000,"Mina de grava",1630768014,1640264623,0.957723,Grava,3,1630768014,200,5,2,1,0,0,0.7362,0.7362
5,-25.598957,-57.202532,1,337.0,337.0,1.0000,"Mina de grava",1630768613,1639844286,0.763122,Grava,3,1630768613,200,5,2,1,0,0,0.6218,0.6218
5,-25.588799,-57.231437,1,478.0,478.0,1.0000,"Mina de grava",1630768949,1640266774,0.958719,Grava,3,1630768949,200,5,2,1,0,0,0.8820,0.8820
5,-25.588703,-57.231724,1,467.0,467.0,1.0000,"Mina de grava",1630768955,1640266938,0.958794,Grava,3,1630768955,200,5,2,1,0,0,0.8617,0.8617
5,-25.401640,-57.448750,1,410.0,410.0,1.0000,"Mina de grava",1630773500,1640267763,0.959176,Grava,3,1630773500,200,5,2,1,0,0,0.7565,0.7565
5,-25.387666,-57.445416,1,337.0,337.0,1.0000,"Mina de grava",1630773735,1640016366,0.842789,Grava,3,1630773735,200,5,2,1,0,0,0.6218,0.6218
5,-25.387060,-57.445295,1,371.0,371.0,1.0000,"Mina de grava",1630773744,1640016351,0.842782,Grava,3,1630773744,200,5,2,1,0,0,0.6845,0.6845
5,-25.386572,-57.445203,1,405.0,405.0,1.0000,"Mina de grava",1630773751,1640264741,0.957777,Grava,3,1630773751,200,5,2,1,0,0,0.7473,0.7473
5,-25.386243,-57.445104,1,354.0,354.0,1.0000,"Mina de grava",1630773759,1640016352,0.842782,Grava,3,1630773759,200,5,2,1,0,0,0.6532,0.6532
5,-25.385931,-57.445013,1,348.0,348.0,1.0000,"Mina de grava",1630773771,1640016356,0.842784,Grava,3,1630773771,200,5,2,1,0,0,0.6421,0.6421
5,-25.359868,-57.432977,1,450.0,450.0,1.0000,"Mina de grava",1631215018,1640267142,0.958889,Grava,3,1631215018,200,5,2,1,0,0,0.8303,0.8303
5,-25.384139,-57.432751,1,344.0,344.0,1.0000,"Mina de grava",1631215584,1640086253,0.875144,Grava,3,1631215584,200,5,2,1,0,0,0.6347,0.6347
5,-25.416264,-57.547182,1,461.0,461.0,1.0000,"Mina de grava",1631285888,1640267003,0.958825,Grava,3,1631285888,200,5,2,1,0,0,0.8506,0.8506
5,-25.416487,-57.547358,1,456.0,456.0,1.0000,"Mina de grava",1631285894,1640267059,0.958850,Grava,3,1631285894,200,5,2,1,0,0,0.8414,0.8414
5,-25.394286,-57.434139,1,344.0,344.0,1.0000,"Mina de grava",1631384248,1640016362,0.842787,Grava,3,1631384248,200,5,2,1,0,0,0.6347,0.6347
5,-25.367163,-57.444524,1,422.0,422.0,1.0000,"Mina de grava",1631418431,1640267604,0.959103,Grava,3,1631418431,200,5,2,1,0,0,0.7786,0.7786
5,-25.367534,-57.443762,1,354.0,354.0,1.0000,"Mina de grava",1631418444,1640086240,0.875138,Grava,3,1631418444,200,5,2,1,0,0,0.6532,0.6532
5,-25.367817,-57.437712,1,354.0,354.0,1.0000,"Mina de grava",1631418531,1639825917,0.754618,Grava,3,1631418531,200,5,2,1,0,0,0.6532,0.6532
5,-25.367934,-57.437246,1,331.0,331.0,1.0000,"Mina de grava",1631418540,1639826079,0.754693,Grava,3,1631418540,200,5,2,1,0,0,0.6107,0.6107
5,-25.350357,-57.448245,1,393.0,393.0,1.0000,"Mina de grava",1631544008,1640264485,0.957659,Grava,3,1631544008,200,5,2,1,0,0,0.7251,0.7251
5,-25.347640,-57.466509,1,361.0,361.0,1.0000,"Mina de grava",1631544210,1639844084,0.763029,Grava,3,1631544210,200,5,2,1,0,0,0.6661,0.6661
5,-25.343546,-57.488444,1,405.0,405.0,1.0000,"Mina de grava",1631544483,1640264756,0.957784,Grava,3,1631544483,200,5,2,1,0,0,0.7473,0.7473
5,-25.343415,-57.488924,1,405.0,405.0,1.0000,"Mina de grava",1631544490,1640264746,0.957780,Grava,3,1631544490,200,5,2,1,0,0,0.7473,0.7473
5,-25.343352,-57.489254,1,439.0,439.0,1.0000,"Mina de grava",1631544506,1640267270,0.958948,Grava,3,1631544506,200,5,2,1,0,0,0.8100,0.8100
5,-25.343288,-57.489598,1,405.0,405.0,1.0000,"Mina de grava",1631544513,1640264760,0.957786,Grava,3,1631544513,200,5,2,1,0,0,0.7473,0.7473
5,-25.341364,-57.510109,1,393.0,393.0,1.0000,"Mina de grava",1631545039,1640264487,0.957660,Grava,3,1631545039,200,5,2,1,0,0,0.7251,0.7251
5,-25.341548,-57.510492,1,450.0,450.0,1.0000,"Mina de grava",1631545046,1640267137,0.958887,Grava,3,1631545046,200,5,2,1,0,0,0.8303,0.8303
5,-25.341754,-57.510939,1,535.0,535.0,1.0000,"Mina de grava",1631545056,1640265542,0.958148,Grava,3,1631545056,200,5,2,1,0,0,0.9871,0.9871
5,-25.341898,-57.511266,1,450.0,450.0,1.0000,"Mina de grava",1631545064,1640267130,0.958883,Grava,3,1631545064,200,5,2,1,0,0,0.8303,0.8303
5,-25.319426,-57.562858,1,382.0,382.0,1.0000,"Mina de grava",1631546178,1640264214,0.957533,Grava,3,1631546178,200,5,2,1,0,0,0.7048,0.7048
5,-25.314602,-57.579031,1,382.0,382.0,1.0000,"Mina de grava",1631546499,1640264229,0.957540,Grava,3,1631546499,200,5,2,1,0,0,0.7048,0.7048
5,-25.314362,-57.579714,1,484.0,484.0,1.0000,"Mina de grava",1631546505,1640266606,0.958641,Grava,3,1631546505,200,5,2,1,0,0,0.8930,0.8930
5,-25.314437,-57.580141,1,410.0,410.0,1.0000,"Mina de grava",1631558575,1640267766,0.959178,Grava,3,1631558575,200,5,2,1,0,0,0.7565,0.7565
5,-25.314665,-57.579461,1,405.0,405.0,1.0000,"Mina de grava",1631558606,1640264736,0.957775,Grava,3,1631558606,200,5,2,1,0,0,0.7473,0.7473
5,-25.319407,-57.563386,1,433.0,433.0,1.0000,"Mina de grava",1631558884,1640267425,0.959020,Grava,3,1631558884,200,5,2,1,0,0,0.7989,0.7989
5,-25.319639,-57.562532,1,348.0,348.0,1.0000,"Mina de grava",1631558900,1640016358,0.842785,Grava,3,1631558900,200,5,2,1,0,0,0.6421,0.6421
5,-25.347012,-57.514373,1,405.0,405.0,1.0000,"Mina de grava",1631560059,1640264775,0.957793,Grava,3,1631560059,200,5,2,1,0,0,0.7473,0.7473
5,-25.347690,-57.513182,1,331.0,331.0,1.0000,"Mina de grava",1631560124,1640016369,0.842790,Grava,3,1631560124,200,5,2,1,0,0,0.6107,0.6107
5,-25.347042,-57.511868,1,344.0,344.0,1.0000,"Mina de grava",1631560171,1640016364,0.842788,Grava,3,1631560171,200,5,2,1,0,0,0.6347,0.6347
5,-25.346841,-57.511530,1,371.0,371.0,1.0000,"Mina de grava",1631560211,1640016350,0.842781,Grava,3,1631560211,200,5,2,1,0,0,0.6845,0.6845
5,-25.346586,-57.510958,1,450.0,450.0,1.0000,"Mina de grava",1631560220,1640267139,0.958888,Grava,3,1631560220,200,5,2,1,0,0,0.8303,0.8303
5,-25.346257,-57.510237,1,354.0,354.0,1.0000,"Mina de grava",1631560229,1640016354,0.842783,Grava,3,1631560229,200,5,2,1,0,0,0.6532,0.6532
5,-25.381593,-57.431918,1,361.0,361.0,1.0000,"Mina de grava",1631650503,1640086234,0.875135,Grava,3,1631650503,200,5,2,1,0,0,0.6661,0.6661
5,-25.381276,-57.431756,1,348.0,348.0,1.0000,"Mina de grava",1631650511,1640086250,0.875143,Grava,3,1631650511,200,5,2,1,0,0,0.6421,0.6421
5,-25.357805,-57.424485,1,337.0,337.0,1.0000,"Mina de grava",1631652700,1639843883,0.762936,Grava,3,1631652700,200,5,2,1,0,0,0.6218,0.6218
5,-25.350516,-57.418165,1,344.0,344.0,1.0000,"Mina de grava",1631652774,1639843881,0.762935,Grava,3,1631652774,200,5,2,1,0,0,0.6347,0.6347
5,-25.354890,-57.438038,1,331.0,331.0,1.0000,"Mina de grava",1631656242,1639843922,0.762954,Grava,3,1631656242,200,5,2,1,0,0,0.6107,0.6107
5,-25.354154,-57.438800,1,376.0,376.0,1.0000,"Mina de grava",1631656266,1639843878,0.762933,Grava,3,1631656266,200,5,2,1,0,0,0.6938,0.6938
5,-25.359625,-57.433508,1,393.0,393.0,1.0000,"Mina de grava",1631657906,1640264484,0.957658,Grava,3,1631657906,200,5,2,1,0,0,0.7251,0.7251
5,-25.393718,-57.434017,1,344.0,344.0,1.0000,"Mina de grava",1631659939,1640016359,0.842786,Grava,3,1631659939,200,5,2,1,0,0,0.6347,0.6347
5,-25.394012,-57.434155,1,348.0,348.0,1.0000,"Mina de grava",1631659946,1640016355,0.842784,Grava,3,1631659946,200,5,2,1,0,0,0.6421,0.6421
5,-25.329212,-57.517288,1,495.0,495.0,1.0000,"Mina de grava",1631723149,1640266083,0.958399,Grava,3,1631723149,200,5,2,1,0,0,0.9133,0.9133
5,-25.328626,-57.517734,1,405.0,405.0,1.0000,"Mina de grava",1631723157,1640264743,0.957778,Grava,3,1631723157,200,5,2,1,0,0,0.7473,0.7473
5,-25.315818,-57.527052,1,450.0,450.0,1.0000,"Mina de grava",1631723451,1640267132,0.958884,Grava,3,1631723451,200,5,2,1,0,0,0.8303,0.8303
5,-25.315454,-57.527350,1,365.0,365.0,1.0000,"Mina de grava",1631723473,1639826019,0.754665,Grava,3,1631723473,200,5,2,1,0,0,0.6735,0.6735
5,-25.306813,-57.554348,1,348.0,348.0,1.0000,"Mina de grava",1631724015,1640086248,0.875142,Grava,3,1631724015,200,5,2,1,0,0,0.6421,0.6421
5,-25.306435,-57.555004,1,461.0,461.0,1.0000,"Mina de grava",1631724023,1640266999,0.958823,Grava,3,1631724023,200,5,2,1,0,0,0.8506,0.8506
5,-25.292444,-57.603114,1,331.0,331.0,1.0000,"Mina de grava",1631724988,1640016371,0.842791,Grava,3,1631724988,200,5,2,1,0,0,0.6107,0.6107
5,-25.293320,-57.581837,1,361.0,361.0,1.0000,"Mina de grava",1631730056,1640086227,0.875132,Grava,3,1631730056,200,5,2,1,0,0,0.6661,0.6661
5,-25.306288,-57.555448,1,344.0,344.0,1.0000,"Mina de grava",1631730668,1639826074,0.754691,Grava,3,1631730668,200,5,2,1,0,0,0.6347,0.6347
5,-25.306645,-57.554790,1,393.0,393.0,1.0000,"Mina de grava",1631730675,1640264481,0.957657,Grava,3,1631730675,200,5,2,1,0,0,0.7251,0.7251
5,40.397092,-3.621652,1,361.0,361.0,1.0000,"Mina de grava",1631890817,1639842754,0.762413,Grava,3,1631890817,200,5,2,1,0,0,0.6661,0.6661
5,40.411457,-3.670005,1,405.0,405.0,1.0000,"Mina de grava",1631963622,1640264762,0.957787,Grava,3,1631963622,200,5,2,1,0,0,0.7473,0.7473
5,40.411489,-3.670481,1,467.0,467.0,1.0000,"Mina de grava",1631963627,1640266940,0.958795,Grava,3,1631963627,200,5,2,1,0,0,0.8617,0.8617
5,40.411555,-3.671538,1,405.0,405.0,1.0000,"Mina de grava",1631963655,1640264779,0.957795,Grava,3,1631963655,200,5,2,1,0,0,0.7473,0.7473
5,40.411550,-3.671974,1,382.0,382.0,1.0000,"Mina de grava",1631963659,1640264236,0.957544,Grava,3,1631963659,200,5,2,1,0,0,0.7048,0.7048
5,41.470371,-4.988182,1,399.0,399.0,1.0000,"Mina de grava",1632057230,1640264613,0.957718,Grava,3,1632057230,200,5,2,1,0,0,0.7362,0.7362
5,43.350990,-8.410500,1,361.0,361.0,1.0000,"Mina de grava",1632118088,1640172998,0.915304,Grava,3,1632118088,200,5,2,1,0,0,0.6661,0.6661
5,43.364541,-8.408910,1,371.0,371.0,1.0000,"Mina de grava",1632247898,1640016299,0.842758,Grava,3,1632247898,200,5,2,1,0,0,0.6845,0.6845
5,43.364574,-8.408409,1,416.0,416.0,1.0000,"Mina de grava",1632247960,1640268025,0.959298,Grava,3,1632247960,200,5,2,1,0,0,0.7676,0.7676
5,43.357798,-8.405848,1,416.0,416.0,1.0000,"Mina de grava",1632248757,1640268035,0.959302,Grava,3,1632248757,200,5,2,1,0,0,0.7676,0.7676
5,43.356978,-8.406106,1,348.0,348.0,1.0000,"Mina de grava",1632248838,1639986160,0.828805,Grava,3,1632248838,200,5,2,1,0,0,0.6421,0.6421
5,43.355904,-8.406351,1,365.0,365.0,1.0000,"Mina de grava",1632248931,1639986137,0.828794,Grava,3,1632248931,200,5,2,1,0,0,0.6735,0.6735
5,43.355629,-8.406415,1,405.0,405.0,1.0000,"Mina de grava",1632248955,1640264758,0.957785,Grava,3,1632248955,200,5,2,1,0,0,0.7473,0.7473
5,43.355370,-8.406460,1,410.0,410.0,1.0000,"Mina de grava",1632248976,1640267801,0.959194,Grava,3,1632248976,200,5,2,1,0,0,0.7565,0.7565
5,43.351253,-8.410410,1,416.0,416.0,1.0000,"Mina de grava",1632249551,1640268030,0.959300,Grava,3,1632249551,200,5,2,1,0,0,0.7676,0.7676
5,43.350791,-8.410783,1,422.0,422.0,1.0000,"Mina de grava",1632249601,1640267589,0.959096,Grava,3,1632249601,200,5,2,1,0,0,0.7786,0.7786
5,43.350587,-8.411032,1,388.0,388.0,1.0000,"Mina de grava",1632249626,1640264385,0.957613,Grava,3,1632249626,200,5,2,1,0,0,0.7159,0.7159
5,43.350373,-8.411279,1,331.0,331.0,1.0000,"Mina de grava",1632249652,1640172992,0.915301,Grava,3,1632249652,200,5,2,1,0,0,0.6107,0.6107
5,43.363242,-8.409210,1,331.0,331.0,1.0000,"Mina de grava",1632315997,1640020178,0.844554,Grava,3,1632315997,200,5,2,1,0,0,0.6107,0.6107
5,43.363378,-8.408903,1,331.0,331.0,1.0000,"Mina de grava",1632316017,1640020177,0.844553,Grava,3,1632316017,200,5,2,1,0,0,0.6107,0.6107
5,43.363652,-8.408792,1,348.0,348.0,1.0000,"Mina de grava",1632316052,1640016301,0.842759,Grava,3,1632316052,200,5,2,1,0,0,0.6421,0.6421
5,43.363914,-8.408963,1,331.0,331.0,1.0000,"Mina de grava",1632316077,1640016303,0.842760,Grava,3,1632316077,200,5,2,1,0,0,0.6107,0.6107
5,43.364154,-8.409109,1,376.0,376.0,1.0000,"Mina de grava",1632316106,1640016298,0.842757,Grava,3,1632316106,200,5,2,1,0,0,0.6938,0.6938
5,43.357152,-8.405636,1,393.0,393.0,1.0000,"Mina de grava",1632408770,1640264479,0.957656,Grava,3,1632408770,200,5,2,1,0,0,0.7251,0.7251
5,43.143590,-9.088056,1,439.0,439.0,1.0000,"Mina de grava",1632671168,1640267267,0.958947,Grava,3,1632671168,200,5,2,1,0,0,0.8100,0.8100
5,43.143488,-9.089004,1,361.0,361.0,1.0000,"Mina de grava",1632671173,1640086229,0.875133,Grava,3,1632671173,200,5,2,1,0,0,0.6661,0.6661
5,43.150231,-9.168442,1,439.0,439.0,1.0000,"Mina de grava",1632671693,1640267329,0.958975,Grava,3,1632671693,200,5,2,1,0,0,0.8100,0.8100
5,43.149991,-9.168863,1,427.0,427.0,1.0000,"Mina de grava",1632671697,1640267520,0.959064,Grava,3,1632671697,200,5,2,1,0,0,0.7879,0.7879
5,43.149426,-9.169860,1,541.0,541.0,1.0000,"Mina de grava",1632671702,1640265499,0.958128,Grava,3,1632671702,200,5,2,1,0,0,0.9982,0.9982
5,43.148872,-9.170826,1,399.0,399.0,1.0000,"Mina de grava",1632671709,1640264616,0.957719,Grava,3,1632671709,200,5,2,1,0,0,0.7362,0.7362
5,43.176431,-9.024226,1,410.0,410.0,1.0000,"Mina de grava",1632682197,1640267799,0.959193,Grava,3,1632682197,200,5,2,1,0,0,0.7565,0.7565
5,43.176694,-9.023937,1,439.0,439.0,1.0000,"Mina de grava",1632682202,1640267272,0.958949,Grava,3,1632682202,200,5,2,1,0,0,0.8100,0.8100
5,43.229900,-9.010223,1,518.0,518.0,1.0000,"Mina de grava",1633261560,1640265662,0.958204,Grava,3,1633261560,200,5,2,1,0,0,0.9558,0.9558
5,43.229743,-9.009643,1,501.0,501.0,1.0000,"Mina de grava",1633261567,1640265944,0.958334,Grava,3,1633261567,200,5,2,1,0,0,0.9244,0.9244
5,43.356619,-8.406064,1,344.0,344.0,1.0000,"Mina de grava",1633695095,1639986159,0.828804,Grava,3,1633695095,200,5,2,1,0,0,0.6347,0.6347
5,43.159819,-9.006313,1,371.0,371.0,1.0000,"Mina de grava",1633729684,1639842964,0.762510,Grava,3,1633729684,200,5,2,1,0,0,0.6845,0.6845
5,43.160168,-9.006176,1,331.0,331.0,1.0000,"Mina de grava",1633729688,1639842968,0.762512,Grava,3,1633729688,200,5,2,1,0,0,0.6107,0.6107
5,43.160526,-9.006038,1,361.0,361.0,1.0000,"Mina de grava",1633729692,1639842967,0.762512,Grava,3,1633729692,200,5,2,1,0,0,0.6661,0.6661
5,43.167997,-9.013500,1,422.0,422.0,1.0000,"Mina de grava",1633729785,1640267599,0.959100,Grava,3,1633729785,200,5,2,1,0,0,0.7786,0.7786
5,43.198062,-9.005143,1,354.0,354.0,1.0000,"Mina de grava",1633778262,1639842216,0.762164,Grava,3,1633778262,200,5,2,1,0,0,0.6532,0.6532
5,43.197564,-9.005452,1,376.0,376.0,1.0000,"Mina de grava",1633778265,1639842215,0.762163,Grava,3,1633778265,200,5,2,1,0,0,0.6938,0.6938
5,43.182562,-9.015237,1,327.0,327.0,1.0000,"Mina de grava",1633778397,1639842170,0.762143,Grava,3,1633778397,200,5,2,1,0,0,0.6033,0.6033
5,43.182337,-9.015598,1,433.0,433.0,1.0000,"Mina de grava",1633778400,1640267400,0.959008,Grava,3,1633778400,200,5,2,1,0,0,0.7989,0.7989
5,43.181860,-9.015846,1,348.0,348.0,1.0000,"Mina de grava",1633778404,1639842173,0.762144,Grava,3,1633778404,200,5,2,1,0,0,0.6421,0.6421
5,42.877925,-8.533512,1,478.0,478.0,1.0000,"Mina de grava",1633788372,1640266776,0.958719,Grava,3,1633788372,200,5,2,1,0,0,0.8820,0.8820
5,42.879723,-8.542303,1,344.0,344.0,1.0000,"Mina de grava",1633795788,1640086257,0.875146,Grava,3,1633795788,200,5,2,1,0,0,0.6347,0.6347
5,42.879452,-8.542378,1,382.0,382.0,1.0000,"Mina de grava",1633795875,1640264242,0.957546,Grava,3,1633795875,200,5,2,1,0,0,0.7048,0.7048
5,42.886833,-8.543274,1,467.0,467.0,1.0000,"Mina de grava",1633798727,1640266930,0.958791,Grava,3,1633798727,200,5,2,1,0,0,0.8617,0.8617
5,42.887107,-8.543116,1,461.0,461.0,1.0000,"Mina de grava",1633798762,1640267001,0.958824,Grava,3,1633798762,200,5,2,1,0,0,0.8506,0.8506
5,42.887344,-8.542955,1,427.0,427.0,1.0000,"Mina de grava",1633798786,1640267513,0.959061,Grava,3,1633798786,200,5,2,1,0,0,0.7879,0.7879
5,42.887598,-8.543100,1,405.0,405.0,1.0000,"Mina de grava",1633798831,1640264749,0.957781,Grava,3,1633798831,200,5,2,1,0,0,0.7473,0.7473
5,42.887814,-8.543450,1,361.0,361.0,1.0000,"Mina de grava",1633798883,1640086230,0.875133,Grava,3,1633798883,200,5,2,1,0,0,0.6661,0.6661
5,42.887793,-8.544091,1,405.0,405.0,1.0000,"Mina de grava",1633799022,1640264780,0.957795,Grava,3,1633799022,200,5,2,1,0,0,0.7473,0.7473
5,42.888411,-8.544285,1,382.0,382.0,1.0000,"Mina de grava",1633799076,1640264233,0.957542,Grava,3,1633799076,200,5,2,1,0,0,0.7048,0.7048
5,42.888702,-8.544369,1,405.0,405.0,1.0000,"Mina de grava",1633799081,1640264753,0.957783,Grava,3,1633799081,200,5,2,1,0,0,0.7473,0.7473
5,42.889058,-8.544257,1,388.0,388.0,1.0000,"Mina de grava",1633799090,1640264390,0.957615,Grava,3,1633799090,200,5,2,1,0,0,0.7159,0.7159
5,42.904761,-8.545209,1,348.0,348.0,1.0000,"Mina de grava",1633800666,1640086247,0.875141,Grava,3,1633800666,200,5,2,1,0,0,0.6421,0.6421
5,42.937038,-8.605985,1,354.0,354.0,1.0000,"Mina de grava",1633800998,1640086243,0.875139,Grava,3,1633800998,200,5,2,1,0,0,0.6532,0.6532
5,42.936792,-8.607558,1,371.0,371.0,1.0000,"Mina de grava",1633801003,1640086154,0.875098,Grava,3,1633801003,200,5,2,1,0,0,0.6845,0.6845
5,42.943235,-8.612748,1,422.0,422.0,1.0000,"Mina de grava",1633801058,1640267606,0.959104,Grava,3,1633801058,200,5,2,1,0,0,0.7786,0.7786
5,42.983351,-8.677449,1,344.0,344.0,1.0000,"Mina de grava",1633801626,1640086258,0.875146,Grava,3,1633801626,200,5,2,1,0,0,0.6347,0.6347
5,43.002146,-8.755167,1,427.0,427.0,1.0000,"Mina de grava",1633802055,1640267515,0.959062,Grava,3,1633802055,200,5,2,1,0,0,0.7879,0.7879
5,43.004645,-8.763376,1,354.0,354.0,1.0000,"Mina de grava",1633802104,1640086236,0.875136,Grava,3,1633802104,200,5,2,1,0,0,0.6532,0.6532
5,43.018385,-8.781987,1,388.0,388.0,1.0000,"Mina de grava",1633802240,1640264393,0.957616,Grava,3,1633802240,200,5,2,1,0,0,0.7159,0.7159
5,43.123887,-8.923940,1,344.0,344.0,1.0000,"Mina de grava",1633803303,1640086260,0.875147,Grava,3,1633803303,200,5,2,1,0,0,0.6347,0.6347
5,43.125037,-8.924353,1,365.0,365.0,1.0000,"Mina de grava",1633803311,1639826055,0.754682,Grava,3,1633803311,200,5,2,1,0,0,0.6735,0.6735
5,43.145079,-8.939632,1,361.0,361.0,1.0000,"Mina de grava",1633803421,1640086232,0.875134,Grava,3,1633803421,200,5,2,1,0,0,0.6661,0.6661
5,43.167353,-9.012524,1,365.0,365.0,1.0000,"Mina de grava",1633805040,1639842966,0.762511,Grava,3,1633805040,200,5,2,1,0,0,0.6735,0.6735
5,43.167818,-9.013215,1,529.0,529.0,1.0000,"Mina de grava",1633805044,1640265597,0.958174,Grava,3,1633805044,200,5,2,1,0,0,0.9761,0.9761
5,43.213094,-9.002382,1,410.0,410.0,1.0000,"Mina de grava",1633889090,1640264965,0.957881,Grava,3,1633889090,200,5,2,1,0,0,0.7565,0.7565
5,43.212818,-9.002153,1,450.0,450.0,1.0000,"Mina de grava",1633889094,1640267127,0.958882,Grava,3,1633889094,200,5,2,1,0,0,0.8303,0.8303
5,43.213670,-8.996526,1,337.0,337.0,1.0000,"Mina de grava",1634056352,1639826076,0.754692,Grava,3,1634056352,200,5,2,1,0,0,0.6218,0.6218
5,43.157524,-8.954371,1,388.0,388.0,1.0000,"Mina de grava",1634071707,1640264383,0.957612,Grava,3,1634071707,200,5,2,1,0,0,0.7159,0.7159
5,43.159851,-8.895541,1,382.0,382.0,1.0000,"Mina de grava",1634071883,1640264250,0.957550,Grava,3,1634071883,200,5,2,1,0,0,0.7048,0.7048
5,43.159135,-8.840842,1,444.0,444.0,1.0000,"Mina de grava",1634072064,1640267198,0.958915,Grava,3,1634072064,200,5,2,1,0,0,0.8192,0.8192
5,43.167801,-8.811473,1,422.0,422.0,1.0000,"Mina de grava",1634072160,1640267601,0.959101,Grava,3,1634072160,200,5,2,1,0,0,0.7786,0.7786
5,43.167262,-8.805809,1,422.0,422.0,1.0000,"Mina de grava",1634072170,1640267609,0.959105,Grava,3,1634072170,200,5,2,1,0,0,0.7786,0.7786
5,43.167153,-8.797741,1,327.0,327.0,1.0000,"Mina de grava",1634072192,1639841269,0.761725,Grava,3,1634072192,200,5,2,1,0,0,0.6033,0.6033
5,43.226887,-8.703722,1,427.0,427.0,1.0000,"Mina de grava",1634072635,1640266374,0.958533,Grava,3,1634072635,200,5,2,1,0,0,0.7879,0.7879
5,43.266295,-8.586963,1,410.0,410.0,1.0000,"Mina de grava",1634073056,1640266377,0.958535,Grava,3,1634073056,200,5,2,1,0,0,0.7565,0.7565
5,43.268345,-8.561765,1,382.0,382.0,1.0000,"Mina de grava",1634073145,1640264239,0.957545,Grava,3,1634073145,200,5,2,1,0,0,0.7048,0.7048
5,43.263848,-8.548014,1,348.0,348.0,1.0000,"Mina de grava",1634073198,1639842065,0.762094,Grava,3,1634073198,200,5,2,1,0,0,0.6421,0.6421
5,43.264094,-8.546570,1,337.0,337.0,1.0000,"Mina de grava",1634073205,1639842066,0.762094,Grava,3,1634073205,200,5,2,1,0,0,0.6218,0.6218
5,43.269761,-8.535520,1,365.0,365.0,1.0000,"Mina de grava",1634073249,1639841605,0.761881,Grava,3,1634073249,200,5,2,1,0,0,0.6735,0.6735
5,43.270234,-8.534956,1,439.0,439.0,1.0000,"Mina de grava",1634073254,1640266372,0.958532,Grava,3,1634073254,200,5,2,1,0,0,0.8100,0.8100
5,43.270982,-8.533911,1,433.0,433.0,1.0000,"Mina de grava",1634073260,1640266498,0.958591,Grava,3,1634073260,200,5,2,1,0,0,0.7989,0.7989
5,43.369733,-8.403351,1,331.0,331.0,1.0000,"Mina de grava",1634151952,1639826077,0.754692,Grava,3,1634151952,200,5,2,1,0,0,0.6107,0.6107
5,43.369580,-8.402969,1,327.0,327.0,1.0000,"Mina de grava",1634151975,1639841267,0.761725,Grava,3,1634151975,200,5,2,1,0,0,0.6033,0.6033
5,43.326456,-8.462136,1,405.0,405.0,1.0000,"Mina de grava",1636742897,1640264765,0.957788,Grava,3,1636742897,200,5,2,1,0,0,0.7473,0.7473
5,43.325592,-8.463676,1,422.0,422.0,1.0000,"Mina de grava",1636742906,1640266503,0.958593,Grava,3,1636742906,200,5,2,1,0,0,0.7786,0.7786
5,43.325277,-8.464432,1,399.0,399.0,1.0000,"Mina de grava",1636742909,1640264625,0.957724,Grava,3,1636742909,200,5,2,1,0,0,0.7362,0.7362
5,43.286356,-8.507598,1,337.0,337.0,1.0000,"Mina de grava",1636743176,1639842078,0.762100,Grava,3,1636743176,200,5,2,1,0,0,0.6218,0.6218
5,43.271789,-8.532998,1,361.0,361.0,1.0000,"Mina de grava",1636743312,1639841796,0.761969,Grava,3,1636743312,200,5,2,1,0,0,0.6661,0.6661
5,43.256560,-8.606449,1,365.0,365.0,1.0000,"Mina de grava",1636743599,1639841642,0.761898,Grava,3,1636743599,200,5,2,1,0,0,0.6735,0.6735
5,43.256383,-8.607437,1,541.0,541.0,1.0000,"Mina de grava",1636743603,1640265468,0.958114,Grava,3,1636743603,200,5,2,1,0,0,0.9982,0.9982
